X1,X2,X3,X4,X5,X6,X7,X8
3.717988369,25.05904116,0,0.013291615,3.356125732,22.6201065,0,0.010638298
3.849897847,26.12723066,0,0.014443054,3.655200737,24.80592383,0,0.012916145
4.009828093,27.1917269,0,0.015619524,4.252573879,28.83785161,0,0.017697121
4.088465116,27.77300781,0,0.016470588,1,6.793015723,0,0
3.671720195,24.84462724,0,0.013066333,2.637012114,17.84329402,0,0.006232791
3.841673058,26.22221112,0,0.014317897,3.273760525,22.34579527,0,0.010112641
3.835674783,26.0382528,0,0.014317897,4.127681645,28.02052422,0,0.016745932
3.959765718,26.98398838,0,0.015419274,5.228095571,35.62707499,0,0.027659574
3.794797785,25.81472018,0,0.013917397,3.172097417,21.57870112,0,0.009411765
3.118952188,19.70852215,0,0.005556946,4.760503975,30.08141593,0,0.01379224
3.408198721,21.90792922,0,0.006758448,3.367579783,21.64683035,0,0.006583229
2.99372141,19.2141382,0,0.005131414,4.675202644,30.00612863,0,0.013441802
2.969655501,18.82212845,0,0.004981227,4.344799048,27.5379975,0,0.011389237
3.423737576,22.18234364,0,0.006783479,2.610743424,16.9149669,0,0.003679599
3.36925529,20.47205229,0,0.006508135,2.871640097,17.44847486,0,0.004555695
3.193371151,20.63707979,0,0.005932416,4.844598358,31.30809358,0,0.014493116
3.127295329,19.72762774,0,0.005531915,4.589427116,28.9510584,0,0.012640801
3.109161837,19.88690969,0,0.00543179,4.763106981,30.46592082,0,0.01359199
3.167723671,19.66689885,0,0.005657071,4.868892048,30.22864914,0,0.014217772
3.337943858,22.93599844,0,0.012563279,5.103965261,12.71606559,0,0.022839229
3.753617188,21.86298298,0,0.009813829,4.777882846,31.16237931,0,0.022209484
3.982265967,23.76104499,0,0.005218134,3.792737992,35.31544224,0,2.90E-04
3.26780721,22.56654491,0,0.010995,3.438404819,32.79639018,0,0.023763565
3.159592884,22.38971127,0,0.00998412,5.277362063,7.930655185,0,0.018083882
3.52654502,24.21804684,0,0.00696822,3.420340914,27.40569588,0,0.019571872
3.978278283,27.57173117,0,0.006657973,2.514632168,25.12201874,0,0.005193398
3.123076967,21.23935957,0,0.015022985,2.053511173,11.65572641,0,0.017725859
3.914833496,25.15894463,0,0.010476789,1.463950641,18.57080959,0,0.01525271
3.728002956,26.69841633,0,0.011569163,5.042872222,6.838226401,0,0.026420761
3.302810112,24.54585265,0,0.015076424,2.226626403,28.37944571,0,0.023394067
3.088354474,25.91377179,0,0.013241787,4.585175543,26.09324366,0,0.019437953
3.03057421,24.26295347,0,0.015206564,4.633004378,36.08186819,0,0.017652627
3.341357237,22.86082469,0,0.014635723,4.369666817,30.7139708,0,0.02113929
3.345783316,20.46524521,0,0.01102851,2.508488771,15.96040637,0,0.01566522
3.121664574,18.9597462,0,0.014212737,5.187478716,13.58623022,0,0.02196063
3.571345701,21.54402863,0,0.01135331,4.565712781,35.7364997,0,0.015052974
3.014804499,19.7883826,0,0.011261208,3.081461316,17.70963733,0,0.026503731
3.323509398,26.01646158,0,0.009923053,4.166209099,14.22648194,0,0.008181167
3.027599959,27.27490753,0,0.012516382,4.273380529,19.93994235,0,0.010302301
2.999891855,23.52152414,0,0.013185581,3.70288671,14.36130473,0,0.00185528
3.530237594,25.38401395,0,0.007221629,4.109120115,23.16991003,0,0.004137188
3.244365456,25.19075041,0,0.012154598,4.260305525,23.3295569,0,0.001388164
4.034466112,23.72285799,0,0.007094575,3.836374451,21.52436534,0,0.021135614
3.507278877,27.50709493,0,0.007070963,2.545702492,18.35846166,0,0.011960139
3.792639249,25.73168706,0,0.012356249,3.153747608,12.37814977,0,0.018833789
3.473504449,19.62861122,0,0.007009506,4.984918807,34.79842497,0,0.025920852
3.9810441,27.74146593,0,0.011674449,3.906833048,23.57781711,0,0.014529723
3.852463231,26.9917496,0,0.014416914,3.423705687,21.58456875,0,0.026668211
4.035843974,23.72280643,0,0.012479665,4.006406088,11.85207713,0,0.016629612
4.003336189,20.31082176,0,0.008358505,4.154368911,10.24688943,0,0.028099481
3.911821429,21.84958029,0,0.009786914,5.271762379,36.79641367,0,0.019262
3.327976754,21.38098413,0,0.015727322,1.261381721,34.06151434,0,0.029104812
3.978890229,20.3949039,0,0.015849331,2.573910635,23.71776481,0,0.027903945
3.562398336,27.2642155,0,0.015914776,3.721845808,36.55554981,0,0.013916994
3.279400157,21.21255129,0,0.011668923,3.462744646,32.20467194,0,0.021837958
3.434499544,22.13048824,0,0.005558272,2.865417369,30.57265645,0,0.018569878
3.81390357,25.39036988,0,0.006074496,3.708677923,24.26539584,0,0.016977789
3.661974535,22.44703849,0,0.015818282,4.687927506,13.58427297,0,0.015496463
3.171874666,19.20681233,0,0.015973502,4.187547654,18.16133706,0,1.38E-04
3.523872676,26.0171818,0,0.011598413,2.311448055,18.48612565,0,0.011538024
3.073631592,20.28639235,0,0.012482303,3.677895791,30.72348773,0,0.026854178
3.063287585,25.58831737,0,0.015335658,2.118806417,35.31447344,0,0.003567419
3.223806673,25.96322221,0,0.007257315,5.308957626,9.529940114,0,0.007847654
3.582699784,25.172292,0,0.007454571,3.278068401,10.08088717,0,0.017710651
3.061020675,27.71295654,0,0.010557923,2.822509079,27.87924963,0,0.007184736
3.571763208,26.49002074,0,0.013084768,4.113542722,21.27797849,0,0.023053057
3.356874961,19.71581978,0,0.014442546,2.476498623,10.54344046,0,0.011507703
4.012123229,25.30226385,0,0.010008664,4.83292744,13.93555625,0,0.010220876
3.583836898,21.80433148,0,0.014772857,5.377404127,12.51411154,0,0.024044755
3.885916632,20.8301227,0,0.015154027,5.208130538,28.39429664,0,0.004522758
3.333581983,21.59860315,0,0.007010567,3.63962845,13.4874246,0,0.013270029
3.690369997,27.17984478,0,0.015925663,3.271099333,8.096901706,0,0.015760809
3.923707258,27.35133667,0,0.0090975,3.492772972,27.03009455,0,0.023260775
3.940692959,25.1277412,0,0.011133337,1.7429878,30.75601326,0,0.017884235
3.220092465,19.6288586,0,0.005491596,2.09509698,11.54708029,0,0.018506253
3.374611803,25.41491563,0,0.010759349,5.035582717,14.63261058,0,0.023757735
4.030238503,20.09242613,0,0.013558514,4.401910857,24.6101672,0,0.028213465
3.006693779,19.01627501,0,0.007803223,3.312432396,13.8633119,0,0.02251748
3.691235004,22.8336197,0,0.013907718,2.055974307,11.89594123,0,0.021195562
3.113919834,26.58510098,0,0.014537091,4.872210035,29.98940718,0,0.005816572
3.010209672,25.90449481,0,0.011767413,3.377236139,29.38250841,0,0.022113303
3.640220185,20.28177268,0,0.014904605,4.114023151,22.59491482,0,0.028788144
4.045570854,25.75260582,0,0.013818258,1.28856362,15.64226454,0,0.022034514
3.232194771,22.44018225,0,0.005551324,4.586170377,33.94261781,0,0.0242349
3.531938653,20.9798864,0,0.008351355,5.012929099,36.49085888,0,0.006371959
3.088143852,20.16250342,0,0.010759593,5.369628009,32.59675156,0,0.02168157
3.980892341,26.98093332,0,0.013631922,4.769518003,31.79660153,0,9.82E-04
3.021279614,18.96971624,0,0.011519679,2.683187685,29.65617025,0,0.017165525
3.21602043,22.11391094,0,0.006106749,3.032100887,23.77534977,0,0.028245282
3.58656487,19.08170806,0,0.007112601,1.456124501,19.05913492,0,0.019361683
3.297409006,22.76856829,0,0.009923124,4.785294032,31.76687815,0,0.001287087
3.260074671,27.09409294,0,0.006459686,2.698274837,31.39315827,0,0.017986244
3.452458426,26.12475293,0,0.009381948,2.233144209,15.93358663,0,0.020580317
3.706906635,19.61045304,0,0.00654787,5.303948078,29.28635942,0,0.01844093
3.948803528,27.33273577,0,0.012616847,2.601534929,25.6144083,0,0.025571181
4.025360568,26.55940323,0,0.005538502,2.857479218,10.42391967,0,0.010414234
3.632261051,27.43950387,0,0.008033243,1.548611879,28.91472918,0,0.019420842
4.0676055,19.80074019,0,0.007213979,5.073550337,28.39635132,0,0.022043069
3.516050597,23.96807438,0,0.015227602,1.87041563,31.77106686,0,0.02041804
3.356070023,23.69670094,0,0.006721184,3.584159271,25.33802543,0,0.009043706
2.984886999,19.02835377,0,0.005017766,4.184802008,14.12687456,0,0.025418134
3.907319894,27.38310587,0,0.016150869,1.100048202,18.45026932,0,0.016619223
3.695058709,19.6375744,0,0.006383317,1.857735516,14.50591099,0,0.024560896
3.972621391,25.96747372,0,0.014875352,2.424474435,35.45477097,0,0.011135652
3.397191609,23.1457931,0,0.011950097,1.745101467,32.86411225,0,0.006935764
3.055214739,26.41516206,0,0.006916716,1.890109474,34.14171444,0,0.020256235
3.704192085,22.75019631,0,0.008190401,4.688867465,8.602292849,0,0.001639342
3.60611207,20.34017461,0,0.007852548,3.243707128,29.5465883,0,0.008504403
3.325023366,24.52695025,0,0.010278999,2.463256059,22.78317955,0,0.009914477
3.271249353,20.70322001,0,0.012732086,4.746978786,16.52364442,0,0.013564271
3.280676566,23.17677102,0,0.010576509,2.057525552,17.37971932,0,0.026604946
3.723773997,27.38826731,0,0.005587673,2.272117514,16.44596936,0,0.010556469
3.791851324,20.03033762,0,0.006677754,3.127632238,11.6633999,0,0.022848926
3.642463167,25.14669327,0,0.014427271,4.656801086,31.57969955,0,0.001367707
3.537550211,26.88094318,0,0.013131062,4.871069708,13.75209679,0,0.005085838
3.659376211,25.17827135,0,0.008625143,3.030606337,18.14485888,0,0.02146961
3.487540172,25.99234229,0,0.00843227,1.564131929,30.77233414,0,0.008689713
3.140245222,25.23948536,0,0.007473518,1.584810029,8.693004486,0,0.004357351
3.39980282,20.31884212,0,0.015934158,3.134695868,19.95995161,0,0.018102903
3.431436218,23.01445827,0,0.005354868,4.706368524,11.98725473,0,0.010834245
3.628050203,25.03806097,0,0.015397375,4.548831422,18.75446325,0,0.010017057
3.772996453,23.34372663,0,0.010416117,1.138460634,23.89315168,0,0.009328045
3.971988683,21.27905615,0,0.008396876,2.823939393,26.51076008,0,0.027406305
3.567756658,23.56188597,0,0.015957169,2.053885843,14.46136587,0,0.00552684
3.89025409,20.84174721,0,0.013580178,1.370800402,33.06394241,0,0.020793649
3.65409953,21.59553968,0,0.011062146,2.455442594,30.5757117,0,0.020994714
3.422186586,22.32913434,0,0.01181942,4.357877576,13.44949367,0,0.011280894
3.366595132,23.54880277,0,0.011166214,4.990767682,33.90891848,0,0.010182563
3.355357764,23.77146258,0,0.008565855,4.297154084,13.20929537,0,0.021947505
3.852227338,24.06628874,0,0.013161569,4.837354624,30.02954112,0,0.009485583
3.891827423,22.39230269,0,0.007537738,4.248660788,11.55918879,0,0.007099744
3.261913899,22.07643292,0,0.01118846,1.344336243,10.76603885,0,0.020600442
3.729823765,23.87931015,0,0.008801231,1.666327152,23.02975445,0,0.012508032
3.24927872,19.87673788,0,0.011286317,2.467348882,22.8310315,0,0.022525699
3.9236339,22.02929014,0,0.01635275,2.672075888,32.4950865,0,0.02404983
3.500698283,26.94508239,0,0.010586087,3.04801664,11.1101537,0,0.014560346
3.180025465,27.2826538,0,0.016319407,4.294450062,30.63124491,0,0.023802428
3.483548404,25.02357045,0,0.006790136,4.584354362,24.42963,0,0.013918237
3.142663142,19.53689456,0,0.007824501,4.013990869,18.92552061,0,0.023730475
3.466760974,22.88641578,0,0.005228094,1.272571837,31.46290433,0,0.005581273
3.723180935,22.92867963,0,0.01609588,3.359432391,18.05378479,0,0.01722103
3.11665412,19.75760713,0,0.005551999,2.679583948,22.3810034,0,0.025449249
3.728399884,26.00210368,0,0.012458873,5.085305176,7.789813728,0,0.024817382
3.476199321,25.8435382,0,0.006878953,2.956103594,19.31217761,0,0.017745118
3.713878443,19.33289117,0,0.007133045,5.046064529,8.748365016,0,0.028392685
3.916361237,19.74627261,0,0.016335588,1.088914395,11.63982817,0,5.33E-04
3.206841997,19.7384905,0,0.015093144,3.723472559,7.672648877,0,0.022880168
3.759227633,20.23421447,0,0.006787977,5.199816513,14.55644077,0,0.00308229
3.283578445,18.93640809,0,0.009884907,2.56371336,13.98446104,0,0.006259851
3.052693219,27.15808962,0,0.010666554,2.75332182,10.18565905,0,0.016296117
3.391728963,21.03250532,0,0.010948934,4.935545906,14.50731727,0,0.016313151
3.768486326,23.84723263,0,0.009239296,2.100936445,15.75188045,0,0.009134312
3.649948934,24.3774076,0,0.012606233,1.105021351,28.64908534,0,0.004383969
3.299821184,19.32935068,0,0.006801554,3.853375577,15.91902787,0,0.018496476
3.84117723,27.62576736,0,0.014955143,4.654461169,29.15874197,0,0.016894011
3.431112297,23.40940335,0,0.005439952,1.72385146,34.13217099,0,0.012013419
2.983083747,19.59078753,0,0.006826247,2.376574753,24.62094463,0,0.027567649
3.926294181,20.5707084,0,0.007903962,1.613537889,10.15971486,0,0.020737568
3.354066852,25.84128093,0,0.01388695,3.129410061,22.59964138,0,0.004140302
3.78784929,19.22267135,0,0.009318596,4.321481729,21.43316904,0,0.017594404
3.797704506,25.40110957,0,0.005203721,2.648504812,8.806102837,0,0.016942769
3.841691014,23.74661636,0,0.016459662,5.128520801,16.55489963,0,0.007434326
3.934365289,20.85090548,0,0.015702186,4.415442769,11.35743712,0,0.013389075
3.019042592,20.78110518,0,0.014719774,1.310555524,24.94501918,0,0.024838256
3.465029547,23.99729835,0,0.00649301,3.893615539,22.87375426,0,0.025686996
3.200292779,27.11437085,0,0.008189579,2.356098553,8.433973362,0,0.023992389
3.723034464,23.97631193,0,0.014714092,2.867833962,24.25079643,0,0.023593543
3.733178161,21.12637956,0,0.006943795,1.746789985,13.82816315,0,0.023035584
3.269610423,20.46602373,0,0.015064582,3.34961602,25.9999159,0,0.018453906
4.062629464,20.06939695,0,0.009679321,2.273971956,17.99066876,0,0.00271125
3.166164685,20.70516529,0,0.00825642,3.981893402,20.60340134,0,0.006135895
3.276771622,22.24343859,0,0.016169255,2.791624743,15.11658822,0,0.017985355
3.409780138,27.76994029,0,0.011352457,1.676433353,33.09802519,0,0.002503509
3.655996303,25.55241437,0,0.014808947,2.391477574,9.644768688,0,0.004738946
3.170796051,24.86308537,0,0.016423024,2.287747241,12.88076437,0,0.009258985
3.999225079,21.9205891,0,0.014066807,3.719736454,36.50404226,0,0.00847812
4.085264378,18.84393761,0,0.009535557,2.679883637,36.26980949,0,0.019115349
3.718309089,25.53636662,0,0.01051639,4.708744107,7.986618867,0,0.027493219
3.219841824,26.88212803,0,0.01278954,5.255342702,10.92208879,0,0.022847403
2.990364035,20.13730941,0,0.013597493,4.555808455,14.57394145,0,0.005016427
3.101846161,26.38945081,0,0.012384617,3.548575416,31.75376146,0,0.019289231
3.631588226,20.53652661,0,0.010572451,3.309999205,9.945544367,0,0.02409909
4.030499421,24.38873969,0,0.014299918,2.654929822,7.925593572,0,0.009146499
3.998706108,19.3677578,0,0.009760578,1.363493876,26.68512552,0,0.019943495
3.302587094,21.61470265,0,0.013789334,2.150835869,23.37156533,0,0.006386363
3.853563038,22.60455567,0,0.01487018,1.089318629,22.67154238,0,0.01273831
3.671605515,27.29000243,0,0.006840531,1.457296735,6.944404523,0,8.42E-04
4.052939,21.15378393,0,0.01286888,1.285511786,10.1088575,0,0.0116161
3.87307256,19.76700376,0,0.005317977,4.31937343,8.805182869,0,0.012355649
3.537160066,24.46133202,0,0.005941333,1.600902483,7.530365571,0,0.015441413
3.246952214,23.36917586,0,0.012682886,2.757228159,29.97413947,0,0.02718404
3.719682904,27.6523928,0,0.013129932,5.343667603,13.65089702,0,0.025951941
3.976611907,25.3785247,0,0.011604116,1.848550946,7.513764719,0,0.025709758
3.175033763,22.10860624,0,0.009039039,1.994532199,28.89421799,0,0.01693628
3.768729409,25.11430136,0,0.007202236,5.054035557,35.88953553,0,0.016139684
3.269212485,21.93587097,0,0.011814175,2.283052473,22.80940725,0,0.025240326
3.523823989,26.46540002,0,0.015931383,2.231529519,32.82262197,0,0.023790171
3.533353636,20.96306151,0,0.011882339,3.620442456,25.80993997,0,0.011351338
3.52105249,20.75613759,0,0.010406877,2.457645785,14.73580444,0,0.005523233
